smiles,murcko_scaffold,cluster_id
C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)S(C)(=O)=O)Oc2cc(ccc2S1(=O)=O)C#CC1CC1,O=S1(=O)NCCCOc2cc(C#CC3CC3)ccc21,2382
OC[C@@H]1O[C@H](CC(=O)NCc2ccc(Cl)c(Cl)c2)C=C[C@H]1NC(=O)c1cccnc1,O=C(C[C@@H]1C=C[C@@H](NC(=O)c2cccnc2)CO1)NCc1ccccc1,515
COc1ccc(CN(C)C[C@@H]2OCc3cnnn3CCCC(=O)N(C[C@H]2C)[C@@H](C)CO)cc1,O=C1CCCn2nncc2CO[C@@H](CNCc2ccccc2)CCN1,146
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccccc2C)OCc2cnnn2CCCC1=O,O=C1CCCn2nncc2CO[C@@H](CNCc2ccccc2)CCN1,146
OC[C@H]1O[C@H](CC(=O)N2CCc3ccccc3C2)C[C@@H]2[C@H]1Oc1ccc(NS(=O)(=O)c3ccc(F)cc3)cc21,O=C(C[C@@H]1C[C@H]2c3cc(NS(=O)(=O)c4ccccc4)ccc3O[C@H]2CO1)N1CCc2ccccc2C1,822
CN1CCN(CC1)C(=O)C[C@H]1CC[C@H](NC(=O)Nc2c(C)noc2C)[C@@H](CO)O1,O=C(Nc1cnoc1)N[C@H]1CC[C@H](CC(=O)N2CCNCC2)OC1,3167
C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccccc2)OCCCC[C@@H](C)Oc2ccc(NC(=O)CCCN(C)C)cc2C1=O,O=C1NCC[C@H](CNCc2ccccc2)OCCCCCOc2ccccc21,662
CO[C@@H]1CN(C)C(=O)c2cc(NC(C)=O)ccc2OC[C@H](C)NC[C@@H]1C,O=C1NCCCCNCCOc2ccccc21,100
Cc1cccc(c1)S(=O)(=O)N[C@@H]1CC[C@H](CCNC(=O)c2cnccn2)O[C@@H]1CO,O=C(NCC[C@H]1CC[C@@H](NS(=O)(=O)c2ccccc2)CO1)c1cnccn1,3113
C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Nc2ccc(cc2)C(F)(F)F)OCc2cn(CCCC1=O)nn2,O=C1CCCn2cc(nn2)CO[C@@H](CNC(=O)Nc2ccccc2)CCN1,431
COCC(=O)Nc1ccc2c(OC[C@H](C)N(C[C@H](C)[C@@H](CN(C)C2=O)OC)C(=O)NC(C)C)c1,O=C1NCCCCNCCOc2ccccc21,100
OC[C@@H]1O[C@@H](CC(=O)N2CCOCC2)C[C@@H]2[C@H]1Oc1ccc(NC(=O)Nc3ccc(F)cc3)cc21,O=C(Nc1ccccc1)Nc1ccc2c(c1)[C@@H]1C[C@H](CC(=O)N3CCOCC3)OC[C@@H]1O2,2970
Cn1cnc(c1)S(=O)(=O)N[C@@H]1C=C[C@@H](CC(=O)NCC2CC2)O[C@@H]1CO,O=C(C[C@@H]1C=C[C@@H](NS(=O)(=O)c2c[nH]cn2)CO1)NCC1CC1,1385
COc1ccc(CNC(=O)C[C@@H]2C[C@@H]3[C@@H](Oc4ccc(NC(=O)C5CCC5)cc34)[C@H](CO)O2)cc1,O=C(C[C@@H]1C[C@H]2c3cc(NC(=O)C4CCC4)ccc3O[C@H]2CO1)NCc1ccccc1,2809
C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)C)Oc2cc(ccc2S1(=O)=O)-c1ccccc1,O=S1(=O)NCCCOc2cc(-c3ccccc3)ccc21,349
COc1ccccc1CNC(=O)C[C@@H]1C[C@@H]2[C@@H](Oc3ccc(NC(=O)CN(C)C)cc23)[C@H](CO)O1,O=C(C[C@@H]1C[C@H]2c3ccccc3O[C@H]2CO1)NCc1ccccc1,1303
COc1ccc(NC(=O)Nc2cccc3c2O[C@@H](CN(C)C(=O)NC(C)C)[C@H](C)CN([C@H](C)CO)C3=O)cc1,O=C(Nc1ccccc1)Nc1cccc2c1OCCCNC2=O,1070
COC(=O)C[C@H]1C[C@@H]2[C@@H](Oc3ccc(NS(=O)(=O)c4cccc(OC)c4)cc23)[C@@H](CO)O1,O=S(=O)(Nc1ccc2c(c1)[C@@H]1CCOC[C@@H]1O2)c1ccccc1,80
Clc1ccc(cc1)C(=O)N1CCN(CC1)c1ccccn1,O=C(c1ccccc1)N1CCN(c2ccccn2)CC1,3797
C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C)OCCCC[C@@H](C)Oc2ccc(NS(=O)(=O)c3ccc(Cl)cc3)cc2C1=O,O=C1NCCCOCCCCCOc2ccc(NS(=O)(=O)c3ccccc3)cc21,453
C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)Nc2cc(F)ccc2F)Oc2cc(ccc2S1(=O)=O)-c1cccc(c1)C#N,O=C(NC[C@H]1CCNS(=O)(=O)c2ccc(-c3ccccc3)cc2O1)Nc1ccccc1,255
CO[C@@H]1CN(C)C(=O)c2cc(NS(=O)(=O)c3cn(C)cn3)ccc2OC[C@H](C)N(C)C[C@H]1C,O=C1NCCCCNCCOc2ccc(NS(=O)(=O)c3c[nH]cn3)cc21,666
COCC(=O)N(C)C[C@@H]1Oc2ncc(Br)cc2C(=O)N(C[C@@H]1C)[C@@H](C)CO,O=C1NCCCOc2ncccc21,257
CCCNC(=O)Nc1ccc2c(OC[C@H](C)N(C[C@@H](C)[C@H](CN(C)C2=O)OC)C(C)=O)c1,O=C1NCCCCNCCOc2ccccc21,100
C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc(Cl)c(Cl)c2)Oc2c(NC(=O)c3cnccn3)cccc2C1=O,O=C(Nc1cccc2c1O[C@H](CNCc1ccccc1)CCNC2=O)c1cnccn1,395
C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)Cc2ccccc2)Oc2ncc(cc2C1=O)C#CCN(C)C,O=C(Cc1ccccc1)NC[C@H]1CCNC(=O)c2cccnc2O1,1920
Cn1cnc(c1)S(=O)(=O)N[C@@H]1CC[C@H](CC(=O)Nc2ccc(cc2)-c2ccccc2)O[C@@H]1CO,O=C(C[C@H]1CC[C@@H](NS(=O)(=O)c2c[nH]cn2)CO1)Nc1ccc(-c2ccccc2)cc1,3725
Cc1noc(C)c1NC(=O)N[C@H]1C=C[C@@H](CC(=O)N2CCCCC2)O[C@@H]1CO,O=C(Nc1cnoc1)N[C@H]1C=C[C@@H](CC(=O)N2CCCCC2)OC1,3798
COC(=O)C[C@@H]1CC[C@@H]2NC[C@H](O)COC[C@H]2O1,C1CN[C@H]2CCCO[C@@H]2COC1,1824
C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(F)cc2)Oc2ccc(NC(=O)C3CC3)cc2C1=O,O=C1NCC[C@H](CNS(=O)(=O)c2ccccc2)Oc2ccc(NC(=O)C3CC3)cc21,2779
C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)S(C)(=O)=O)OCCCC[C@H](C)Oc2ccc(NC(=O)C3CCCCC3)cc2C1=O,O=C1NCCCOCCCCCOc2ccc(NC(=O)C3CCCCC3)cc21,509
CO[C@H]1CN(C)C(=O)c2cc(NC(=O)C3CCOCC3)ccc2OC[C@@H](C)N(CC2CC2)C[C@@H]1C,O=C1NCCCCN(CC2CC2)CCOc2ccc(NC(=O)C3CCOCC3)cc21,2218
CNC[C@H]1Oc2ccc(NC(=O)CCN3CCOCC3)cc2CC(=O)N(C[C@H]1C)[C@@H](C)CO,O=C1Cc2cc(NC(=O)CCN3CCOCC3)ccc2OCCCN1,799
CCC(=O)Nc1ccc2c(OC[C@@H](C)N(C[C@@H](C)[C@@H](CN(C)C2=O)OC)C(=O)C2CC2)c1,O=C1NCCCCN(C(=O)C2CC2)CCOc2ccccc21,1370
OC[C@H]1O[C@H](CC(=O)N2CCC(Cc3ccccc3)CC2)C=C[C@@H]1NC(=O)c1cnccn1,O=C(N[C@H]1C=C[C@@H](CC(=O)N2CCC(Cc3ccccc3)CC2)OC1)c1cnccn1,1457
OC[C@@H]1O[C@H](CCNC(=O)c2ccccc2F)CC[C@@H]1NC(=O)c1cnccn1,O=C(NCC[C@@H]1CC[C@H](NC(=O)c2cnccn2)CO1)c1ccccc1,164
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2cccc(c2)C(O)=O)Oc2cc(ccc2S1(=O)=O)C1=CCCCC1,O=S1(=O)NCC[C@H](CNCc2ccccc2)Oc2cc(C3=CCCCC3)ccc21,3304
C[C@@H](NC(=O)C[C@@H]1O[C@H](CO)[C@H](NC(=O)C2CCC2)C=C1)c1ccccc1,O=C(C[C@H]1C=C[C@@H](NC(=O)C2CCC2)CO1)NCc1ccccc1,1193
CCCN1C[C@H](C)[C@H](CN(C)C(=O)c2ccc(NS(=O)(=O)c3cn(C)cn3)cc2OC[C@H]1C)OC,O=C1NCCCCNCCOc2cc(NS(=O)(=O)c3c[nH]cn3)ccc21,1364
C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)S(=O)(=O)c2ccccc2F)Oc2cc(ccc2S1(=O)=O)-c1ccncc1,O=S(=O)(NC[C@@H]1CCNS(=O)(=O)c2ccc(-c3ccncc3)cc2O1)c1ccccc1,576
COc1ccc(CNC(=O)C[C@@H]2C[C@H]3[C@H](Oc4ccc(NC(=O)C5CCC5)cc34)[C@H](CO)O2)cc1,O=C(C[C@@H]1C[C@@H]2c3cc(NC(=O)C4CCC4)ccc3O[C@@H]2CO1)NCc1ccccc1,3017
CCOC(=O)c1c(N)scc1-c1ccco1,c1coc(-c2ccsc2)c1,3799
OC[C@H]1O[C@H](CC(=O)NCc2ccc3OCOc3c2)C[C@H]2[C@@H]1Oc1ccc(NC(=O)C3CCOCC3)cc21,O=C(C[C@@H]1C[C@@H]2c3cc(NC(=O)C4CCOCC4)ccc3O[C@@H]2CO1)NCc1ccc2c(c1)OCO2,1937
COc1cc(ccc1F)S(=O)(=O)Nc1ccccn1,O=S(=O)(Nc1ccccn1)c1ccccc1,3800
CO[C@@H]1CN(C)C(=O)c2cc(NS(=O)(=O)c3cccc(F)c3)ccc2OC[C@@H](C)N(C[C@H]1C)C(=O)Cc1cccnc1,O=C1NCCCCN(C(=O)Cc2cccnc2)CCOc2ccc(NS(=O)(=O)c3ccccc3)cc21,2206
C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Nc2ccc(F)cc2)OCc2cn(CCCC1=O)nn2,O=C1CCCn2cc(nn2)CO[C@@H](CNC(=O)Nc2ccccc2)CCN1,431
CN(C)C(=O)C[C@@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2C(=O)c2ccncc2)O1,O=C(c1ccncc1)N1CCCOC[C@@H]2OCCC[C@H]21,2794
C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)NC2CCCCC2)Oc2ccc(NS(=O)(=O)c3ccc(F)cc3)cc2C1=O,O=C(NC[C@@H]1CCNC(=O)c2cc(NS(=O)(=O)c3ccccc3)ccc2O1)NC1CCCCC1,2675
C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)c2ccncc2)Oc2cc(ccc2S1(=O)=O)-c1cccc(C#N)c1,O=C(NC[C@H]1CCNS(=O)(=O)c2ccc(-c3ccccc3)cc2O1)c1ccncc1,632
CO[C@@H]1CN(C)C(=O)c2cc(NS(C)(=O)=O)ccc2OC[C@@H](C)N(C)C[C@H]1C,O=C1NCCCCNCCOc2ccccc21,100
CN(C)C(=O)C[C@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2C(=O)c2ccncc2)O1,O=C(c1ccncc1)N1CCCOC[C@@H]2OCCC[C@H]21,2794
CCC(=O)N1C[C@H](O)COC[C@@H]2O[C@@H](CC(=O)NCc3cc(F)cc(F)c3)CC[C@@H]12,O=C(C[C@H]1CC[C@H]2NCCCOC[C@@H]2O1)NCc1ccccc1,3801
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2c(C)noc2C)Oc2c(cccc2C1=O)N(C)C,O=C1NCC[C@H](CNS(=O)(=O)c2cnoc2)Oc2ccccc21,326
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)c2ccncc2)OCCCC[C@@H](C)Oc2ccc(NC(=O)C3CCCCC3)cc2C1=O,O=C(NC[C@H]1CCNC(=O)c2cc(NC(=O)C3CCCCC3)ccc2OCCCCCO1)c1ccncc1,733
CO[C@@H]1CN(C)C(=O)c2ccc(NS(=O)(=O)c3cccc(C)c3)cc2OC[C@@H](C)N(Cc2cc(F)ccc2F)C[C@H]1C,O=C1NCCCCN(Cc2ccccc2)CCOc2cc(NS(=O)(=O)c3ccccc3)ccc21,246
C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)S(C)(=O)=O)Oc2ncc(cc2C1=O)-c1ccc(C)cc1,O=C1NCCCOc2ncc(-c3ccccc3)cc21,128
OC[C@@H]1O[C@H](CCn2cc(Cc3ccccc3)nn2)CC[C@H]1NC(=O)c1ccccn1,O=C(N[C@@H]1CC[C@@H](CCn2cc(Cc3ccccc3)nn2)OC1)c1ccccn1,3802
CCCC(=O)Nc1ccc2OC[C@H](C)N(CC3CCCC3)C[C@H](C)[C@@H](CN(C)C(=O)c2c1)OC,O=C1NCCCCN(CC2CCCC2)CCOc2ccccc21,220
COCC(=O)Nc1ccc2OC[C@@H](C)N(C[C@H](C)[C@@H](CN(C)C(=O)c2c1)OC)C(=O)Cc1cccnc1,O=C1NCCCCN(C(=O)Cc2cccnc2)CCOc2ccccc21,1797
[O-][N+](=O)c1ccc(NCc2ccc3OCOc3c2)cc1,c1ccc(NCc2ccc3c(c2)OCO3)cc1,3803
COCC(=O)N1C[C@@H](C)[C@H](CN(C)C(=O)c2cc(NC(=O)C3CCC3)ccc2OC[C@H]1C)OC,O=C1NCCCCNCCOc2ccc(NC(=O)C3CCC3)cc21,1429
CO[C@@H]1CN(C)C(=O)c2cc(NC(=O)C3CCOCC3)ccc2OC[C@H](C)N(Cc2cccnc2)C[C@@H]1C,O=C1NCCCCN(Cc2cccnc2)CCOc2ccc(NC(=O)C3CCOCC3)cc21,1904
CO[C@H]1CN(C)C(=O)c2ccc(NS(C)(=O)=O)cc2OC[C@@H](C)N(C[C@@H]1C)S(C)(=O)=O,O=C1NCCCCNCCOc2ccccc21,100
C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)c2ccncc2)Oc2ncc(cc2C1=O)C#CC1CCCC1,O=C(NC[C@H]1CCNC(=O)c2cc(C#CC3CCCC3)cnc2O1)c1ccncc1,2841
CCCNC(=O)Nc1ccc2OC[C@@H](C)N(Cc3ccncc3)C[C@H](C)[C@H](CN(C)C(=O)c2c1)OC,O=C1NCCCCN(Cc2ccncc2)CCOc2ccccc21,584
C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccc(cc2)C(F)(F)F)OCc2cn(CCCC1=O)nn2,O=C1CCCn2cc(nn2)CO[C@H](CNCc2ccccc2)CCN1,231
CO[C@@H]1CN(C)C(=O)c2cc(NC(C)=O)ccc2OC[C@@H](C)N(C[C@H]1C)C(=O)c1ccncc1,O=C1NCCCCN(C(=O)c2ccncc2)CCOc2ccccc21,447
OC[C@@H]1O[C@H](CC(=O)NCc2ccc(Oc3ccccc3)cc2)C=C[C@H]1NC(=O)c1ccccc1,O=C(C[C@@H]1C=C[C@@H](NC(=O)c2ccccc2)CO1)NCc1ccc(Oc2ccccc2)cc1,2544
C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)Nc2cccc(F)c2)OCc2cn(CCCC1=O)nn2,O=C1CCCn2cc(nn2)CO[C@@H](CNC(=O)Nc2ccccc2)CCN1,431
CO[C@@H]1CN(C)C(=O)c2ccc(NS(=O)(=O)c3cccc(OC)c3)cc2OC[C@@H](C)N(Cc2ccccc2F)C[C@@H]1C,O=C1NCCCCN(Cc2ccccc2)CCOc2cc(NS(=O)(=O)c3ccccc3)ccc21,246
COCC(=O)N1C[C@@H](C)[C@@H](CN(C)C(=O)c2ccc(NC(=O)c3ccccc3)cc2OC[C@@H]1C)OC,O=C(Nc1ccc2c(c1)OCCNCCCCNC2=O)c1ccccc1,282
OC[C@@H]1O[C@H](CC(=O)NCc2ccc(Cl)cc2)C[C@H]2[C@@H]1Oc1ccc(NC(=O)c3ccc4OCOc4c3)cc21,O=C(C[C@@H]1C[C@@H]2c3cc(NC(=O)c4ccc5c(c4)OCO5)ccc3O[C@@H]2CO1)NCc1ccccc1,493
C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)c2ccccc2)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21,O=C(NC[C@@H]1CCNC(=O)c2[nH]c3ccccc3c2-c2ccccc2CO1)c1ccccc1,577
CCCN1C[C@@H](C)[C@@H](CN(C)C(=O)c2ccc(NC(=O)CCC)cc2OC[C@@H]1C)OC,O=C1NCCCCNCCOc2ccccc21,100
CO[C@@H]1CN(C)C(=O)c2ccc(NC(=O)C3CCCCC3)cc2OC[C@@H](C)N(C)C[C@@H]1C,O=C1NCCCCNCCOc2cc(NC(=O)C3CCCCC3)ccc21,2254
CO[C@H]1CN(C)C(=O)c2cc(NC(=O)c3ccc(F)cc3)ccc2OC[C@H](C)N(C[C@H]1C)C(C)=O,O=C(Nc1ccc2c(c1)C(=O)NCCCCNCCO2)c1ccccc1,119
CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)C3CC3)cc2OC[C@@H](C)N(C[C@H]1C)C(=O)c1cnccn1,O=C1NCCCCN(C(=O)c2cnccn2)CCOc2cc(NC(=O)C3CC3)ccc21,3335
CO[C@H]1CN(C)C(=O)c2cc(NC(=O)c3ccc(F)cc3)ccc2OC[C@@H](C)N(C[C@H]1C)C(C)=O,O=C(Nc1ccc2c(c1)C(=O)NCCCCNCCO2)c1ccccc1,119
COc1ccccc1CN(C)C[C@H]1OCc2cnnn2CCCC(=O)N(C[C@H]1C)[C@H](C)CO,O=C1CCCn2nncc2CO[C@H](CNCc2ccccc2)CCN1,239
CO[C@@H]1CN(C)C(=O)c2ccc(NC(C)=O)cc2OC[C@H](C)N(C[C@H]1C)C(=O)c1ccccc1,O=C1NCCCCN(C(=O)c2ccccc2)CCOc2ccccc21,418
CCCNC(=O)[C@H]1[C@H](CO)[C@H]2Cn3c(ccc(-c4ccccc4F)c3=O)[C@H]2N1CC1CC1,O=c1c(-c2ccccc2)ccc2n1C[C@@H]1CCN(CC3CC3)[C@H]21,3804
COc1ccc(NC(=O)N(C)C[C@H]2Oc3ncc(cc3C(=O)N(C[C@@H]2C)[C@H](C)CO)C#CCN(C)C)cc1,O=C(NC[C@@H]1CCNC(=O)c2cccnc2O1)Nc1ccccc1,384
CCCN(C)C[C@@H]1OCCCC[C@@H](C)Oc2ccc(NC(=O)Cc3ccccc3)cc2C(=O)N(C[C@@H]1C)[C@H](C)CO,O=C(Cc1ccccc1)Nc1ccc2c(c1)C(=O)NCCCOCCCCCO2,483
C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(F)cc2)Oc2ccc(NC(=O)Nc3ccccc3)cc2CC1=O,O=C1Cc2cc(NC(=O)Nc3ccccc3)ccc2O[C@@H](CNS(=O)(=O)c2ccccc2)CCN1,436
C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccc3OCOc3c2)Oc2ccc(NC(=O)NC3CCCCC3)cc2C1=O,O=C(Nc1ccc2c(c1)C(=O)NCC[C@@H](CNCc1ccc3c(c1)OCO3)O2)NC1CCCCC1,2704
C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccccc2C(F)(F)F)OCc2cn(CCCC1=O)nn2,O=C1CCCn2cc(nn2)CO[C@@H](CNCc2ccccc2)CCN1,749
CCC(=O)Nc1ccc2OC[C@@H](C)NC[C@H](C)[C@H](CN(C)C(=O)c2c1)OC,O=C1NCCCCNCCOc2ccccc21,100
COc1ccc(cc1)S(=O)(=O)N(C)C[C@@H]1OCc2ccccc2-c2ccccc2C(=O)N(C[C@H]1C)[C@H](C)CO,O=C1NCC[C@H](CNS(=O)(=O)c2ccccc2)OCc2ccccc2-c2ccccc21,383
O[C@@H]1COC[C@H]2O[C@H](CC(=O)N3CCOCC3)CC[C@@H]2N(C1)C(=O)Nc1cc(Cl)cc(Cl)c1,O=C(C[C@@H]1CC[C@H]2[C@@H](COCCCN2C(=O)Nc2ccccc2)O1)N1CCOCC1,2221
CN(C)C(=O)C[C@@H]1CC[C@@H](NS(=O)(=O)c2ccccc2)[C@H](CO)O1,O=S(=O)(N[C@@H]1CCCOC1)c1ccccc1,330
COCC(=O)N(C)C[C@H]1Oc2cc(ccc2S(=O)(=O)N(C[C@@H]1C)[C@H](C)CO)-c1ccc(cc1)C#N,O=S1(=O)NCCCOc2cc(-c3ccccc3)ccc21,349
CCCC(=O)Nc1ccc2OC[C@H](C)N(C[C@H](C)[C@@H](CN(C)C(=O)c2c1)OC)C(C)=O,O=C1NCCCCNCCOc2ccccc21,100
OC[C@@H]1O[C@H](CC(=O)NCc2ccccc2)C=C[C@@H]1NC(=O)NC1CCCCC1,O=C(C[C@@H]1C=C[C@H](NC(=O)NC2CCCCC2)CO1)NCc1ccccc1,3805
CCC(=O)Nc1ccc2c(OC[C@@H](C)N(CC3CCCCC3)C[C@H](C)[C@@H](CN(C)C2=O)OC)c1,O=C1NCCCCN(CC2CCCCC2)CCOc2ccccc21,286
CSc1cc(nc(O)c1C#N)-c1ccc(Cl)cc1,c1ccc(-c2ccccn2)cc1,2639
C\C=C\c1ccc2c(O[C@@H](CN(C)C(=O)c3cnccn3)[C@H](C)CN([C@@H](C)CO)S2(=O)=O)c1,O=C(NC[C@H]1CCNS(=O)(=O)c2ccccc2O1)c1cnccn1,2252
CCOc1ccc2nc(NC(=O)CSc3nc4cccnc4n3C)sc2c1,O=C(CSc1nc2cccnc2[nH]1)Nc1nc2ccccc2s1,3806
OC[C@@H]1O[C@@H](CC(=O)N2CCCCC2)C=C[C@H]1NC(=O)Nc1ccc(cc1)C(F)(F)F,O=C(Nc1ccccc1)N[C@@H]1C=C[C@H](CC(=O)N2CCCCC2)OC1,3807
COc1cccc(CNC(=O)C[C@@H]2O[C@H](CO)[C@@H](NC(=O)C3CCC3)C=C2)c1,O=C(C[C@H]1C=C[C@H](NC(=O)C2CCC2)CO1)NCc1ccccc1,1860
CO[C@@H]1CN(C)C(=O)c2cc(NC(=O)NC(C)C)ccc2OC[C@H](C)N(C[C@H]1C)C(=O)C1CCC1,O=C1NCCCCN(C(=O)C2CCC2)CCOc2ccccc21,325
CCC(=O)Nc1ccc2OC[C@H](C)N(Cc3ccncc3)C[C@@H](C)[C@@H](CN(C)C(=O)c2c1)OC,O=C1NCCCCN(Cc2ccncc2)CCOc2ccccc21,584
CC(C)[C@H](C)NC(=O)N(C)C[C@H]1OCc2ccccc2-c2ccccc2C(=O)N(C[C@@H]1C)[C@H](C)CO,O=C1NCCCOCc2ccccc2-c2ccccc21,367
C\C=C\c1ccc2c(O[C@H](CN(C)C(=O)c3ccccc3)[C@@H](C)CN([C@@H](C)CO)S2(=O)=O)c1,O=C(NC[C@@H]1CCNS(=O)(=O)c2ccccc2O1)c1ccccc1,223
CCC(=O)Nc1ccc(cc1)C(=O)NNC(=O)C(c1ccccc1)c1ccccc1,O=C(NNC(=O)C(c1ccccc1)c1ccccc1)c1ccccc1,3808
C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)C)Oc2ccc(NC(=O)Nc3ccccc3)cc2CC1=O,O=C1Cc2cc(NC(=O)Nc3ccccc3)ccc2OCCCN1,746
Cc1noc(C)c1NC(=O)N[C@H]1C=C[C@@H](CC(=O)NCc2ccc(Cl)c(Cl)c2)O[C@H]1CO,O=C(C[C@@H]1C=C[C@H](NC(=O)Nc2cnoc2)CO1)NCc1ccccc1,2128
COC(C[C@@H](O)C[C@@H](O)COCc1ccccc1)OC,c1ccccc1,10
CO[C@@H]1CN(C)C(=O)c2ccc(NS(=O)(=O)c3cn(C)cn3)cc2OC[C@@H](C)N(Cc2cccc(F)c2)C[C@@H]1C,O=C1NCCCCN(Cc2ccccc2)CCOc2cc(NS(=O)(=O)c3c[nH]cn3)ccc21,386
CO[C@@H]1CN(C)C(=O)c2cc(NS(C)(=O)=O)ccc2OC[C@@H](C)N(C[C@H]1C)C(=O)CN(C)C,O=C1NCCCCNCCOc2ccccc21,100
[O-][N+](=O)c1ccc(C=NNC(=O)CN2c3ccccc3Sc3ccccc23)cc1,O=C(CN1c2ccccc2Sc2ccccc21)NN=Cc1ccccc1,3809
COC(=O)C[C@H]1C[C@@H]2[C@@H](Oc3ccc(NS(=O)(=O)c4ccc(F)cc4)cc23)[C@H](CO)O1,O=S(=O)(Nc1ccc2c(c1)[C@@H]1CCOC[C@@H]1O2)c1ccccc1,80
CCS(=O)(=O)Nc1ccc2OC[C@@H](C)N(CCC(F)(F)F)C[C@@H](C)[C@H](CN(C)C(=O)c2c1)OC,O=C1NCCCCNCCOc2ccccc21,100
CO[C@H]1CN(C)C(=O)c2cc(NC(=O)Nc3ccccc3OC)ccc2OC[C@@H](C)N(C)C[C@@H]1C,O=C(Nc1ccccc1)Nc1ccc2c(c1)C(=O)NCCCCNCCO2,106
CN(C)Cc1cn(CC[C@H]2CC[C@@H](NS(=O)(=O)c3ccc(cc3)-c3ccccc3)[C@@H](CO)O2)nn1,O=S(=O)(N[C@@H]1CC[C@H](CCn2ccnn2)OC1)c1ccc(-c2ccccc2)cc1,3810
CCN1[C@@H]2Cn3c(ccc(\C=C\c4ccccc4)c3=O)[C@H]1[C@H]([C@@H]2CO)C(=O)N1CCCCC1,O=C([C@H]1C[C@H]2Cn3c(ccc(/C=C/c4ccccc4)c3=O)[C@@H]1N2)N1CCCCC1,3811
COC(=O)C[C@H]1C[C@@H]2[C@@H](Oc3ccc(NC(=O)Nc4ccccc4)cc23)[C@@H](CO)O1,O=C(Nc1ccccc1)Nc1ccc2c(c1)[C@@H]1CCOC[C@@H]1O2,295
CCS(=O)(=O)N[C@H]1CC[C@@H](CC(=O)NCc2ccc(F)cc2)O[C@@H]1CO,O=C(C[C@@H]1CCCCO1)NCc1ccccc1,145
CCCNC(=O)N[C@@H]1C=C[C@H](CC(=O)N2CCN(C)CC2)O[C@H]1CO,O=C(C[C@H]1C=CCCO1)N1CCNCC1,3048
COc1ccc2nc(N=C(N)NC(=O)Nc3ccccc3)nc(C)c2c1,O=C(NC=Nc1ncc2ccccc2n1)Nc1ccccc1,3812
CCCN(C)C[C@@H]1OCCCC[C@@H](C)Oc2ccc(NC(=O)CCC(F)(F)F)cc2C(=O)N(C[C@@H]1C)[C@H](C)CO,O=C1NCCCOCCCCCOc2ccccc21,448
CCCN1C[C@@H](C)[C@H](CN(C)C(=O)c2cc(NS(=O)(=O)c3ccccc3)ccc2OC[C@@H]1C)OC,O=C1NCCCCNCCOc2ccc(NS(=O)(=O)c3ccccc3)cc21,116
CO[C@@H]1CN(C)C(=O)c2ccc(NC(=O)Nc3ccccc3)cc2OC[C@H](C)NC[C@@H]1C,O=C(Nc1ccccc1)Nc1ccc2c(c1)OCCNCCCCNC2=O,184
C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccncc2)OCCCC[C@@H](C)Oc2ccc(NC(=O)Cc3ccccc3)cc2C1=O,O=C(Cc1ccccc1)Nc1ccc2c(c1)C(=O)NCC[C@@H](CNCc1ccncc1)OCCCCCO2,3282
CN1CCN(CC1)C(=O)C[C@@H]1CC[C@@H](NC(=O)Nc2c(C)noc2C)[C@@H](CO)O1,O=C(Nc1cnoc1)N[C@@H]1CC[C@@H](CC(=O)N2CCNCC2)OC1,3813
